Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_tokens
182,3,0,0,3,1,stay tuned to for an update on the report that b will be out weeks,"['stay', 'tuned', 'update', 'report', 'b', 'week']"
183,3,0,0,3,1,and i play soccer cheat on girls and wear khaki coloured cargos haircut yes laugh my fucking ass off,"['play', 'soccer', 'cheat', 'girl', 'wear', 'khaki', 'coloured', 'cargo', 'haircut', 'yes', 'laugh', 'fucking', 'a']"
184,3,0,3,0,0,oregon chokes every year get off the field trash ass program rft,"['oregon', 'choke', 'every', 'year', 'get', 'field', 'trash', 'a', 'program', 'rft']"
185,3,0,3,0,0,def not cowboy laughing out loud retweet terrell owens was the best eagle andamp cowboy ever dude cried like a bitch on tv over romo,"['def', 'cowboy', 'laughing', 'loud', 'retweet', 'terrell', 'owen', 'best', 'eagle', 'andamp', 'cowboy', 'ever', 'dude', 'cried', 'like', 'bitch', 'tv', 'romo']"
186,3,3,0,0,0,lmfaoooo i hate black people this is why theres black people and niggers,"['lmfaoooo', 'hate', 'black', 'people', 'there', 'black', 'people', 'nigger']"
187,3,0,3,0,0,how could you do this to me bitch potent,"['could', 'bitch', 'potent']"
188,3,0,1,2,1,a pissed lad past out i would lick his dirty soles while he slept,"['pissed', 'lad', 'past', 'would', 'lick', 'dirty', 'sol', 'slept']"
189,3,0,1,2,1,love frat boy w soft long soles,"['love', 'frat', 'boy', 'w', 'soft', 'long', 'sol']"
190,3,0,1,2,1,sexy lad with hot soles and arches,"['sexy', 'lad', 'hot', 'sol', 'arch']"
191,3,0,3,0,0,nah fam i gotta cheat with the hoes depends on the female i feel,"['nah', 'fam', 'got', 'ta', 'cheat', 'hoe', 'depends', 'female', 'feel']"
192,3,0,0,3,1,andandandandand i got hicks laughing out loud,"['andandandandand', 'got', 'hick', 'laughing', 'loud']"
193,3,1,2,0,0,this new twitter is confusing the shit out of me go back to south america bitch,"['new', 'twitter', 'confusing', 'shit', 'go', 'back', 'south', 'america', 'bitch']"
194,3,0,3,0,0,toto means ass or vaginai think pussy cause toto santi is like nasty pussy,"['toto', 'mean', 'a', 'vaginai', 'think', 'pussy', 'cause', 'toto', 'santi', 'like', 'nasty', 'pussy']"
195,3,0,3,0,0,but what if he actually does choose the ugly bitch over you andher ass must be fat,"['actually', 'choose', 'ugly', 'bitch', 'andher', 'a', 'must', 'fat']"
196,3,0,3,0,0,bitch couldnt kill my vibe if ya tried andandand dis why i love miley,"['bitch', 'couldnt', 'kill', 'vibe', 'ya', 'tried', 'andandand', 'dis', 'love', 'miley']"
197,3,0,3,0,0,i am tired of bitches saying i look mean and nigga you big af wear tight shirts and grim everybody,"['tired', 'bitch', 'saying', 'look', 'mean', 'nigga', 'big', 'af', 'wear', 'tight', 'shirt', 'grim', 'everybody']"
198,6,0,0,6,1,birds your grandkids may never see thanks to climate change,"['bird', 'grandkids', 'may', 'never', 'see', 'thanks', 'climate', 'change']"
199,3,0,3,0,0,stay beautiful you bitch,"['stay', 'beautiful', 'bitch']"
200,3,0,3,0,0,r purple ceeeleeeman this gurl was jus playin on the stupid hoe track but in still shitted on sum gurls,"['r', 'purple', 'ceeeleeeman', 'gurl', 'jus', 'playin', 'stupid', 'hoe', 'track', 'still', 'shitted', 'sum', 'gurls']"
201,3,0,3,0,0,money getting taller and bitches getting blurry,"['money', 'getting', 'taller', 'bitch', 'getting', 'blurry']"
202,3,1,2,0,0,i are not never seen a bitch so obsessed with they niggaand i am obsessed with mine and,"['never', 'seen', 'bitch', 'obsessed', 'niggaand', 'obsessed', 'mine']"
203,3,0,2,1,0,kobe stay talking trash but lets not forget i meant to do this one shake my head,"['kobe', 'stay', 'talking', 'trash', 'let', 'forget', 'meant', 'one', 'shake', 'head']"
204,3,2,1,0,0,at least i am not a nigger laugh my fucking ass off,"['least', 'nigger', 'laugh', 'fucking', 'a']"
205,3,0,3,0,0,people always asking me what i am mixed with she a bad asian bitch laughing out loud,"['people', 'always', 'asking', 'mixed', 'bad', 'asian', 'bitch', 'laughing', 'loud']"
206,3,2,1,0,0,ariza is a snake and a coward but at least he is not a cripple like your hero roach lmaoo,"['ariza', 'snake', 'coward', 'least', 'cripple', 'like', 'hero', 'roach', 'lmaoo']"
207,3,0,1,2,1,and fosters home for imaginary trashand whoa chill that show was everything tf,"['foster', 'home', 'imaginary', 'trashand', 'whoa', 'chill', 'show', 'everything', 'tf']"
208,6,0,5,1,0,i am lowkey tired if you tired be quiet and go to sleep hoe,"['lowkey', 'tired', 'tired', 'quiet', 'go', 'sleep', 'hoe']"
209,3,0,3,0,0,and stop bringing weird niggers into my mentions and,"['stop', 'bringing', 'weird', 'nigger', 'mention']"
210,3,0,3,0,0,we do not love these hoes andand,"['love', 'hoe', 'andand']"
211,3,0,3,0,0,if yo girl cant have homeboys you a ol weak bitch ass nigga,"['yo', 'girl', 'cant', 'homeboy', 'ol', 'weak', 'bitch', 'a', 'nigga']"
212,3,0,3,0,0,i think worst advice i gave you was do not be a pussy and speed up laughing out loud,"['think', 'worst', 'advice', 'gave', 'pussy', 'speed', 'laughing', 'loud']"
213,3,0,3,0,0,quote this tweet with your favorite animalpussy,"['quote', 'tweet', 'favorite', 'animalpussy']"
214,3,0,3,0,0,i hate when strippers tell you theyre dancers hoe ballet dancers do not pop their pussy to beethoven you a stripper,"['hate', 'stripper', 'tell', 'theyre', 'dancer', 'hoe', 'ballet', 'dancer', 'pop', 'pussy', 'beethoven', 'stripper']"
215,3,0,3,0,0,andrewbryant poff has double vision after beers poff double pussy and shake my head,"['andrewbryant', 'poff', 'double', 'vision', 'beer', 'poff', 'double', 'pussy', 'shake', 'head']"
216,3,0,3,0,0,when bitches twerk on the computer me in ya and in ya damn andandand,"['bitch', 'twerk', 'computer', 'ya', 'ya', 'damn', 'andandand']"
217,3,0,3,0,0,and and prince this is art nobody takin his bitch,"['prince', 'art', 'nobody', 'takin', 'bitch']"
218,3,0,1,2,1,of welfaregovernment aid is claimed by white people so you all black slander is trash now,"['welfaregovernment', 'aid', 'claimed', 'white', 'people', 'black', 'slander', 'trash']"
219,3,0,3,0,0,these bitches do not care they just play that role,"['bitch', 'care', 'play', 'role']"
220,6,0,6,0,0,it took a while for you to find me but i was hiding in the lime tree dis bitch in da wrong tree bro,"['took', 'find', 'hiding', 'lime', 'tree', 'dis', 'bitch', 'da', 'wrong', 'tree', 'bro']"
221,6,3,2,1,0,drakes new shoes that will be released by nikejordan yes theres glitter on the shoes dudes a fag,"['drake', 'new', 'shoe', 'released', 'nikejordan', 'yes', 'there', 'glitter', 'shoe', 'dude', 'fag']"
222,3,0,1,2,1,inna di ghetto you alone lmaoo,"['inna', 'di', 'ghetto', 'alone', 'lmaoo']"
223,3,0,1,2,1,and hoes austinand teach us austini teach you how to get curved thats all i know,"['hoe', 'austinand', 'teach', 'u', 'austini', 'teach', 'get', 'curved', 'thats', 'know']"
224,3,1,2,0,0,bitches cant cook but know how to suck dick so to the ones that can do both,"['bitch', 'cant', 'cook', 'know', 'suck', 'dick', 'one']"
225,3,0,3,0,0,fat hoes get chose laughing out loud,"['fat', 'hoe', 'get', 'chose', 'laughing', 'loud']"
226,3,0,3,0,0,well theyre hoesno one expects them to be loyal,"['well', 'theyre', 'hoesno', 'one', 'expects', 'loyal']"
227,3,0,3,0,0,ol bitch ass,"['ol', 'bitch', 'a']"
228,3,1,2,0,0,bruh i am tired of niggas retweetin miley cyrus naked that bitch are not no types of bad lmaooo,"['bruh', 'tired', 'nigga', 'retweetin', 'miley', 'cyrus', 'naked', 'bitch', 'type', 'bad', 'lmaooo']"
229,3,0,3,0,0,just because tony romo at the mavs game do not mean he still not a bitch laugh my ass off fuk them cowgirls laughing out loud bitch fuck you,"['tony', 'romo', 'mavs', 'game', 'mean', 'still', 'bitch', 'laugh', 'a', 'fuk', 'cowgirl', 'laughing', 'loud', 'bitch', 'fuck']"
230,3,0,3,0,0,holy shit freddie highmore was in charlie and the chocolate factory me rolls on the floor laughing,"['holy', 'shit', 'freddie', 'highmore', 'charlie', 'chocolate', 'factory', 'roll', 'floor', 'laughing']"
231,3,1,2,0,0,i do not want to have sex with my gf because i feel like i am using her anonymous whata forgot,"['want', 'sex', 'gf', 'feel', 'like', 'using', 'anonymous', 'whata', 'forgot']"
232,3,0,3,0,0,one of your followers with this andand somebody bitch if you do not,"['one', 'follower', 'andand', 'somebody', 'bitch']"
233,3,0,3,0,0,if ya bitch always bitching clearly she care or just an annoying bitch,"['ya', 'bitch', 'always', 'bitching', 'clearly', 'care', 'annoying', 'bitch']"
234,3,0,3,0,0,these catfish hoes thinkin they slick but niggas catching on and,"['catfish', 'hoe', 'thinkin', 'slick', 'nigga', 'catching']"
235,3,0,3,0,0,cant worry about a bitch that are not worried about me,"['cant', 'worry', 'bitch', 'worried']"
236,3,0,3,0,0,side hoes are for insecure niggas that cant handle a real one,"['side', 'hoe', 'insecure', 'nigga', 'cant', 'handle', 'real', 'one']"
237,3,0,3,0,0,andandandandrt laugh my ass off this bitch come scooting in the tent like she about to fuck some shit up andandand,"['andandandandrt', 'laugh', 'a', 'bitch', 'come', 'scooting', 'tent', 'like', 'fuck', 'shit', 'andandand']"
238,3,0,3,0,0,my cousin said he share hoes with his brothers he said sharing is caring and he love his brothers and,"['cousin', 'said', 'share', 'hoe', 'brother', 'said', 'sharing', 'caring', 'love', 'brother']"
239,3,0,3,0,0,i am hungry but ionn wanna spend my money on foodandbroke hoe problems andandandand,"['hungry', 'ionn', 'wan', 'na', 'spend', 'money', 'foodandbroke', 'hoe', 'problem', 'andandandand']"
240,6,0,6,0,0,dese hoes be lyin to all of us nigga,"['dese', 'hoe', 'lyin', 'u', 'nigga']"
241,3,0,3,0,0,oh yeah fuck that bitch,"['oh', 'yeah', 'fuck', 'bitch']"
242,3,0,1,2,1,eli manning just threw his nflleading th interception of the season laugh my ass off trash,"['eli', 'manning', 'threw', 'nflleading', 'th', 'interception', 'season', 'laugh', 'a', 'trash']"
243,3,0,1,2,1,usc senior rb anthony brown calls head coach steve sarkisian a racist and quits team and hes a bitch,"['usc', 'senior', 'rb', 'anthony', 'brown', 'call', 'head', 'coach', 'steve', 'sarkisian', 'racist', 'quits', 'team', 'he', 'bitch']"
244,3,0,3,0,0,guess what i also have zero time for your mansplaining adios stfu pussy,"['guess', 'also', 'zero', 'time', 'mansplaining', 'adios', 'stfu', 'pussy']"
245,3,0,1,2,1,chilling andand sexy scally lad,"['chilling', 'andand', 'sexy', 'scally', 'lad']"
246,3,0,3,0,0,i are not sharing no bitch if you mines you mines and,"['sharing', 'bitch', 'mine', 'mine']"
247,3,0,3,0,0,money only impress the simple broke bitches,"['money', 'impress', 'simple', 'broke', 'bitch']"
248,3,0,2,1,0,will never be anybodys bitch they do not let people control or change them rigghhht,"['never', 'anybodys', 'bitch', 'let', 'people', 'control', 'change', 'rigghhht']"
250,3,0,1,2,1,tuku ho i do not know blah blah blah andandand,"['tuku', 'ho', 'know', 'blah', 'blah', 'blah', 'andandand']"
251,3,0,1,2,1,i am not mad cuh hahaha suure tuku ho ita andand,"['mad', 'cuh', 'hahaha', 'suure', 'tuku', 'ho', 'ita', 'andand']"
252,3,0,3,0,0,these hoes is crazy,"['hoe', 'crazy']"
253,3,0,3,0,0,you are not ever gonna be a slice bitch kevin hart,"['ever', 'gon', 'na', 'slice', 'bitch', 'kevin', 'hart']"
254,3,0,3,0,0,oomf so fuckin fine though and dam her do not be no bitch,"['oomf', 'fuckin', 'fine', 'though', 'dam', 'bitch']"
255,3,1,2,0,0,i wonder if the girl that gave head to boys for a drink in magaluf has twitter she probly sends nudes for fags,"['wonder', 'girl', 'gave', 'head', 'boy', 'drink', 'magaluf', 'twitter', 'probly', 'sends', 'nude', 'fag']"
256,3,0,3,0,0,yeah bitch yeah bitch call me a maybe b steveo c later d jesse pinkman,"['yeah', 'bitch', 'yeah', 'bitch', 'call', 'maybe', 'b', 'steveo', 'c', 'later', 'jesse', 'pinkman']"
257,3,0,3,0,0,hickies in between her thighs right by her pussy andgtandgtandgt it is only right,"['hickies', 'thigh', 'right', 'pussy', 'andgtandgtandgt', 'right']"
258,3,0,3,0,0,would you still love me when i am no longer young and beautiful no ugly monkey ass,"['would', 'still', 'love', 'longer', 'young', 'beautiful', 'ugly', 'monkey', 'a']"
259,3,1,2,0,0,you all come through the frontbitch i are not coming,"['come', 'frontbitch', 'coming']"
260,3,1,2,0,0,forgot bitch,"['forgot', 'bitch']"
261,3,0,3,0,0,yea i am on my ipad i do not work this friday lets ball this forgot up i work,"['yea', 'ipad', 'work', 'friday', 'let', 'ball', 'forgot', 'work']"
262,3,0,1,2,1,this scally lad would get it,"['scally', 'lad', 'would', 'get']"
263,3,2,1,0,0,halloween was yesterday stupid nigger,"['halloween', 'yesterday', 'stupid', 'nigger']"
264,3,0,2,1,0,chrus still supahot though walks up to teacher with test drops test in that bitch fohead,"['chrus', 'still', 'supahot', 'though', 'walk', 'teacher', 'test', 'drop', 'test', 'bitch', 'fohead']"
265,3,0,3,0,0,and i love eating pussy laughing out loud i never get full loland i can eat that shit forever laughing out loud and ever,"['love', 'eating', 'pussy', 'laughing', 'loud', 'never', 'get', 'full', 'loland', 'eat', 'shit', 'forever', 'laughing', 'loud', 'ever']"
266,3,0,3,0,0,and and no slushes andandhoes nasty anyway famandandthem hoes taste like medsandandand,"['slush', 'andandhoes', 'nasty', 'anyway', 'famandandthem', 'hoe', 'taste', 'like', 'medsandandand']"
267,3,0,2,1,0,and no slushes andandhoes nasty anyway famand,"['slush', 'andandhoes', 'nasty', 'anyway', 'famand']"
268,3,1,2,0,0,bobby bitchby be getting me live as fuck hell yea i play that hoe before my workout,"['bobby', 'bitchby', 'getting', 'live', 'fuck', 'hell', 'yea', 'play', 'hoe', 'workout']"
269,3,0,3,0,0,yo bitch is gucci mane retweet my bitch a stoner andand,"['yo', 'bitch', 'gucci', 'mane', 'retweet', 'bitch', 'stoner', 'andand']"
270,3,0,3,0,0,i can ride your bitch with no handle bars,"['ride', 'bitch', 'handle', 'bar']"
271,3,0,3,0,0,and if you are not a hoe get up out my traphoussseeeee,"['hoe', 'get', 'traphoussseeeee']"
272,3,0,0,3,1,sad tv character deaths were still bitter over stark was the man,"['sad', 'tv', 'character', 'death', 'still', 'bitter', 'stark', 'man']"
273,3,0,3,0,0,these harbor bitches are all party bus hoes laughing out loud all,"['harbor', 'bitch', 'party', 'bus', 'hoe', 'laughing', 'loud']"
274,3,0,3,0,0,pussy love it,"['pussy', 'love']"
275,3,0,3,0,0,ultraviolence video it is coming you little bitch lana del rey bitchy promo,"['ultraviolence', 'video', 'coming', 'little', 'bitch', 'lana', 'del', 'rey', 'bitchy', 'promo']"
276,3,0,3,0,0,on my way to fuck your bitch laugh my fucking ass off kittycopter,"['way', 'fuck', 'bitch', 'laugh', 'fucking', 'a', 'kittycopter']"
277,3,0,0,3,1,a smuggler explains how he helped fighters along the jihadi highway,"['smuggler', 'explains', 'helped', 'fighter', 'along', 'jihadi', 'highway']"
278,3,0,3,0,0,aww their avis look so cute together and andandand do i gotta get ike avi on this bitch,"['aww', 'avis', 'look', 'cute', 'together', 'andandand', 'got', 'ta', 'get', 'ike', 'avi', 'bitch']"
279,3,0,3,0,0,it is simple do not be a hoedont worry about being exposed and fight mewhy,"['simple', 'hoedont', 'worry', 'exposed', 'fight', 'mewhy']"
280,3,0,3,0,0,whys this bitch boosting herself her size is not exactly the most healthy though,"['why', 'bitch', 'boosting', 'size', 'exactly', 'healthy', 'though']"
281,3,0,3,0,0,bet not be no bitches andandandandand andand kim bye,"['bet', 'bitch', 'andandandandand', 'andand', 'kim', 'bye']"
283,3,0,3,0,0,damn near gotta protect my tweets stalkers being annoying you got that dope dick drive these bitches loco,"['damn', 'near', 'got', 'ta', 'protect', 'tweet', 'stalker', 'annoying', 'got', 'dope', 'dick', 'drive', 'bitch', 'loco']"
284,3,0,3,0,0,i am making marack my girlfriend aye b you pullin hoes just like o taught you,"['making', 'marack', 'girlfriend', 'aye', 'b', 'pullin', 'hoe', 'like', 'taught']"
285,3,1,2,0,0,bruno fag boy you love me,"['bruno', 'fag', 'boy', 'love']"
286,3,0,3,0,0,and i must be a bitchand you are andandand sike naw this why we always beefing and,"['must', 'bitchand', 'andandand', 'sike', 'naw', 'always', 'beefing']"
287,3,0,0,3,1,down look to rally in the bottom of the th,"['look', 'rally', 'bottom', 'th']"
288,3,0,3,0,0,and do not take advantage of a nice personand hoes everyjuan,"['take', 'advantage', 'nice', 'personand', 'hoe', 'everyjuan']"
289,3,1,2,0,0,happy birthday bitch nigga thanks pal,"['happy', 'birthday', 'bitch', 'nigga', 'thanks', 'pal']"
290,3,0,3,0,0,sad knowing that most hoes wont fuck with you bc you are not got stacks wait till friday,"['sad', 'knowing', 'hoe', 'wont', 'fuck', 'bc', 'got', 'stack', 'wait', 'till', 'friday']"
291,3,0,3,0,0,cinco shit harder fucc niggayee but you fucc wit rich homie cuz dats ya homeboy fucc nicca,"['cinco', 'shit', 'harder', 'fucc', 'niggayee', 'fucc', 'wit', 'rich', 'homie', 'cuz', 'dat', 'ya', 'homeboy', 'fucc', 'nicca']"
292,3,0,3,0,0,ewww i said that last sundayas in the last sunday i was there read it again nigsandandandandand,"['ewww', 'said', 'last', 'sundayas', 'last', 'sunday', 'read', 'nigsandandandandand']"
293,4,1,3,0,0,i only punch real niggas in the face cause a pussy nigga is gonna punch me right back strong mush or shake,"['punch', 'real', 'nigga', 'face', 'cause', 'pussy', 'nigga', 'gon', 'na', 'punch', 'right', 'back', 'strong', 'mush', 'shake']"
294,3,0,3,0,0,my pussy still fresh andlt something stank girls say,"['pussy', 'still', 'fresh', 'andlt', 'something', 'stank', 'girl', 'say']"
295,4,0,4,0,0,ass slapping is one the greatest things haha and i slapped a girl on the ass she got mad i are not get pussy for a week,"['a', 'slapping', 'one', 'greatest', 'thing', 'haha', 'slapped', 'girl', 'a', 'got', 'mad', 'get', 'pussy', 'week']"
296,3,0,3,0,0,yeah texans are so much better you fucking retard i see that youre mad about this,"['yeah', 'texan', 'much', 'better', 'fucking', 'retard', 'see', 'youre', 'mad']"
297,3,1,2,0,0,nd what the fuck is up with dark bitches with blonde please have several seats hoe looking like blackandampmilds out here,"['nd', 'fuck', 'dark', 'bitch', 'blonde', 'please', 'several', 'seat', 'hoe', 'looking', 'like', 'blackandampmilds']"
298,4,0,4,0,0,theres a lane some bitches need to stay in and the left n get right the fuck outta our face andandand,"['there', 'lane', 'bitch', 'need', 'stay', 'left', 'n', 'get', 'right', 'fuck', 'outta', 'face', 'andandand']"
